,sample_id,y0,y1
0,3954869,-11.871136813912194,-13.960946283956352
1,2791828,-11.806993788504885,-13.896803258549044
2,1521692,-11.753107549138939,-13.842917019183098
3,2200484,-11.499920554075226,-13.589730024119387
4,892926,-11.423604829798636,-13.513414299842793
5,3067975,-11.786707136575265,-13.876516606619425
6,2205102,-11.742461510744693,-13.83227098078885
7,1683308,-11.319591906104886,-13.409401376149047
8,1293089,-11.502244321144758,-13.592053791188915
9,3026396,-11.50644734847307,-13.59625681851723
10,530474,-11.620168309229689,-13.70997777927385
11,263321,-11.652845457894484,-13.742654927938645
12,229498,-11.488883519880801,-13.578692989924958
13,3052907,-11.329870002726135,-13.419679472770293
14,515783,-11.747375785605245,-13.837185255649402
15,2833933,-11.58749897341094,-13.6773084434551
16,2049251,-11.679264428290038,-13.7690738983342
17,3413356,-11.693177704202153,-13.782987174246314
18,1355306,-11.759499905493596,-13.849309375537755
19,987732,-11.840744234420473,-13.930553704464636
20,800608,-11.613342833001507,-13.703152303045664
21,2610843,-11.439723443579659,-13.52953291362382
22,3746969,-11.466426452696588,-13.556235922740749
23,1508375,-11.576000516128907,-13.665809986173064
24,593818,-11.704304895478167,-13.794114365522326
25,3095204,-11.72901322580565,-13.818822695849807
26,1997156,-11.739726160806027,-13.829535630850186
27,2644309,-11.737161918630722,-13.826971388674881
28,2450398,-11.817958608948869,-13.90776807899303
29,1981686,-11.420374798804696,-13.510184268848855
30,1460689,-11.94341149622384,-14.033220966268
31,3196673,-11.292846222968686,-13.382655693012842
32,2278936,-11.407997533014045,-13.497807003058204
33,2624737,-19.660142672285353,-21.749952142329512
34,3266422,-11.421599362942764,-13.511408832986925
35,1170413,-11.626441676721349,-13.716251146765508
36,375132,-11.480541209097225,-13.570350679141386
37,2639518,-11.63359571048276,-13.723405180526914
38,2981474,-11.768810038759431,-13.858619508803589
39,531887,-11.711784637646682,-13.801594107690839
40,2894485,-11.497244690049756,-13.587054160093913
41,2828846,-11.647505821067055,-13.737315291111214
42,3841152,-11.664613610087027,-13.754423080131188
43,501134,-11.688027216074062,-13.77783668611822
44,1939219,-21.68166489103553,-23.771474361079694
45,3339992,-11.57581317315288,-13.665622643197038
46,1914274,-11.819375764364061,-13.909185234408216
47,640553,-11.330978920370866,-13.420788390415025
48,668839,-11.900160617510009,-13.989970087554171
49,3150627,-11.552967782391164,-13.642777252435325
50,3736608,-11.591307008553308,-13.681116478597467
51,279968,-11.698594327631175,-13.788403797675333
52,2701068,-11.939300693446574,-14.029110163490731
53,2666858,-11.819490803600795,-13.909300273644956
54,2125394,-11.953264203367882,-14.043073673412039
55,3515294,-11.670398107079908,-13.760207577124069
56,865322,-11.856408142140253,-13.946217612184412
57,353466,-11.964026539368865,-14.053836009413024
58,465050,-11.657963533992294,-13.747773004036455
59,3454042,-11.977322333341766,-14.067131803385925
