,sample_id,y0,y1
0,2407212,29.30300714337718,34.43986328589025
1,2424887,28.95479718907692,34.09165333158999
2,2276958,28.910718427591323,34.04757457010439
3,2162508,29.255170725520763,34.392026868033824
4,1257454,29.44261071433119,34.57946685684426
5,2916521,29.213814857297862,34.35067099981093
6,2799301,29.32949744896084,34.46635359147391
7,1269068,29.058305550215987,34.19516169272906
8,1466789,29.485791847993852,34.62264799050692
9,3244223,28.986632872075624,34.12348901458869
10,2559298,29.392614636011945,34.52947077852502
11,535495,29.12967531632404,34.2665314588371
12,252825,28.97626610586568,34.113122248378744
13,1689724,29.36145129547648,34.498307437989546
14,2760654,29.18832902117844,34.32518516369151
15,1129471,29.68476196434327,34.82161810685634
16,2447352,29.26244734162246,34.39930348413553
17,2249198,29.541737876026648,34.67859401853972
18,3750560,29.16813479114004,34.30499093365311
19,1553070,29.47511895173452,34.61197509424759
20,1871829,29.40160852730309,34.53846466981615
21,1032609,29.60156690674757,34.73842304926064
22,3793013,29.30845736654572,34.445313509058785
23,2568890,29.35879592395709,34.49565206647016
24,2605292,29.137173807175717,34.27402994968878
25,2218774,29.033633173207754,34.17048931572082
26,3166736,29.269794677477154,34.406650819990226
27,2237960,29.648968046449042,34.7858241889621
28,1443459,29.145107856577834,34.2819639990909
29,607654,29.354423048880225,34.49127919139329
30,3364404,29.46268771675497,34.59954385926805
31,3246603,29.42690831778388,34.563764460296944
32,1202688,29.377985295925665,34.51484143843873
33,3214534,29.388791454186602,34.52564759669967
34,3136041,29.196406694906955,34.33326283742002
35,737371,29.3757638598101,34.51262000232317
36,520297,29.238068058974843,34.374924201487914
37,1632346,29.265266420459586,34.40212256297265
38,2807033,29.24166847372439,34.378524616237456
39,1110624,29.30981260249191,34.44666874500498
40,3541162,29.39890636336189,34.53576250587496
41,2157413,29.037645023904872,34.174501166417926
42,1662015,29.289741757659648,34.42659790017272
43,3101096,29.059459279505788,34.196315422018856
44,3807482,29.51510702959725,34.651963172110314
45,2509918,29.401207822697984,34.53806396521105
46,926138,29.38651426832961,34.52337041084268
47,543068,29.13458308353849,34.271439226051555
48,284155,29.441652934489266,34.57850907700234
49,3115557,29.279977900030378,34.41683404254345
50,3277235,29.416509973071605,34.553366115584666
51,2785156,29.27990461950507,34.416760762018136
52,224151,29.11611923774555,34.252975380258626
53,2496475,29.48086674762785,34.61772289014092
54,2716329,29.318144824561447,34.45500096707452
55,1880961,29.282342690797392,34.41919883331046
56,1030016,29.20009942495044,34.33695556746351
57,1819678,29.221336286338353,34.358192428851424
58,2217952,29.17161246694271,34.30846860945578
59,535113,29.62775025355729,34.76460639607036
60,3674508,29.046711379027357,34.183567521540425
61,533475,29.429523785176865,34.566379927689944
62,1230227,29.314404014105968,34.451260156619036
63,3531489,29.204925964009856,34.341782106522935
64,2423317,29.334994645632214,34.47185078814529
65,817640,29.11689691502405,34.253753057537125
66,1269135,29.52326415742463,34.660120299937695
67,1683736,29.156533031706573,34.29338917421964
68,3313356,29.33315486500457,34.47001100751764
69,1869369,29.655538479541697,34.792394622054765
70,3874703,29.276704630601067,34.41356077311413
71,882347,29.102191782344146,34.23904792485721
72,1504707,29.19139601875548,34.32825216126855
73,1333256,29.195709820680737,34.33256596319381
74,1843658,29.28330833052209,34.42016447303516
75,3277326,29.30421529701837,34.44107143953144
76,858358,28.92407612224083,34.06093226475389
77,2575572,29.457164314786723,34.59402045729979
78,2126406,29.358390591130547,34.49524673364361
79,3228003,29.54441245080441,34.68126859331748
80,3548095,29.283039673490403,34.41989581600347
81,1055688,29.198710517886987,34.335566660400055
82,2567371,29.469721252820786,34.60657739533386
83,1020978,28.93875803285689,34.07561417536996
84,1749094,29.212932584620226,34.34978872713329
85,3398070,29.263185192204684,34.40004133471775
86,3428908,29.252115193249512,34.38897133576258
87,351066,29.273482416282953,34.41033855879602
88,813475,29.78236643164102,34.91922257415409
89,982945,29.58402337748694,34.72087952000001
90,2517028,29.141801301505605,34.27865744401868
91,2032380,29.23858703504029,34.37544317755336
92,1441924,28.987956918781205,34.124813061294276
93,1553901,29.31257737849761,34.44943352101068
94,1239163,29.294694475622226,34.4315506181353
95,842934,29.26419003671718,34.40104617923025
96,345882,28.980772804969238,34.11762894748231
97,3753257,29.47349129266191,34.61034743517497
98,724584,29.27837701475038,34.415233157263444
99,2525829,29.36773754562993,34.504593688143004
100,3959786,29.408214620161324,34.54507076267439
101,1893235,29.22483952596048,34.36169566847354
102,2724570,29.16861937737663,34.3054755198897
103,240869,29.11955342812409,34.25640957063716
104,2268181,29.652754315382623,34.78961045789569
105,3454764,29.09513332013928,34.23198946265235
106,3099786,29.249080860068847,34.38593700258191
107,3214368,29.37683821494377,34.51369435745684
108,481197,29.562865110466696,34.699721252979764
109,2455661,29.124421203043212,34.26127734555628
110,2254289,29.415687422918612,34.552543565431684
111,1623594,29.75882574699086,34.89568188950393
112,328800,29.548742642938127,34.6855987854512
113,488238,28.989250012073203,34.126106154586274
114,1472792,29.4230193285087,34.55987547102177
115,950607,29.076537025529607,34.21339316804268
116,617434,29.43733376756453,34.5741899100776
117,3428245,29.09266460762944,34.22952075014251
118,1615903,29.22830969509319,34.36516583760626
119,3519982,29.013572464708446,34.15042860722152
120,466976,29.49169458173841,34.628550724251475
121,2621831,29.299053750000414,34.43590989251349
122,3028883,29.1489633625566,34.28581950506967
123,3007016,29.27930649363511,34.41616263614818
124,870427,29.475329421013424,34.61218556352649
125,1824127,29.090825536370012,34.22768167888308
126,692605,29.320182141527766,34.45703828404083
127,3070297,29.058278288101178,34.19513443061425
128,3280731,29.277420674535012,34.414276817048076
129,978180,29.154349154658018,34.29120529717109
130,1208297,28.983263425562,34.12011956807507
131,439342,29.3775922079424,34.51444835045547
132,258984,29.400304383282503,34.53716052579557
133,3154080,29.29955670700809,34.436412849521155
134,3180121,29.366362526954195,34.503218669467266
135,3213340,29.57307028924601,34.70992643175908
136,289672,29.58970782285375,34.72656396536681
137,3862069,29.23172451469487,34.36858065720794
138,2526756,29.173022430788393,34.30987857330146
139,3457473,28.986377659923487,34.12323380243655
140,560412,29.527808119926014,34.664664262439075
141,486123,29.60335395038784,34.740210092900895
142,713977,29.064489116460837,34.2013452589739
143,346670,29.28718006009343,34.4240362026065
144,2639961,2896.7782514570213,2901.915107599535
145,1973734,29.67430464941159,34.81116079192466
146,2741116,29.11439051120946,34.25124665372253
147,915880,29.170910350556827,34.30776649306989
148,1099063,29.369200647812892,34.506056790325964
149,1840949,29.38982914874166,34.52668529125473
150,3495224,29.35212211016252,34.488978252675594
151,2777547,29.501540283107442,34.63839642562051
152,3060494,29.51750758258502,34.654363725098094
153,1041307,29.26164698832124,34.398503130834314
154,871827,29.401160653370734,34.538016795883806
155,2583222,29.179942831329328,34.316798973842396
156,1410738,29.44368520988777,34.58054135240084
157,1774094,28.922161743222205,34.059017885735265
158,1227872,29.675668108656996,34.812524251170075
159,2984579,29.410790475905838,34.547646618418895
160,1760794,29.500762188034763,34.63761833054783
161,1225706,29.42759473301005,34.56445087552312
162,296664,29.18641329425916,34.323269436772236
163,920981,29.477571827090802,34.614427969603874
164,3864808,29.17581746582862,34.31267360834169
165,3862103,29.502948098407078,34.63980424092015
166,368463,29.320241305594912,34.45709744810798
167,2242634,29.691187269619103,34.828043412132175
168,1729586,29.07488463655283,34.2117407790659
169,1762019,29.06271547365478,34.19957161616785
170,2697517,2897.3435404762467,2902.480396618761
171,2634823,2897.040582724724,2902.177438867237
172,2457216,29.489911151304632,34.6267672938177
173,408565,29.401244860607942,34.538101003121014
174,974419,29.117501022331737,34.254357164844805
175,2925409,29.36983206828967,34.506688210802736
176,2165801,29.183986275380434,34.3208424178935
177,2589097,29.160747110820605,34.297603253333676
178,2493824,29.60327076226305,34.74012690477613
179,3129275,29.01351377140874,34.15036991392181
180,1976018,29.487618342697786,34.624474485210854
181,2235263,29.20954905334035,34.34640519585342
182,2663128,29.035911079071976,34.17276722158504
183,1278239,28.953165213628086,34.09002135614115
184,3522021,29.188433753351674,34.32528989586474
185,1972229,29.384780979593764,34.52163712210683
186,833433,29.311576837340933,34.448432979854005
187,909418,29.3897462600104,34.526602402523466
188,1993285,29.111459596452306,34.248315738965374
189,262000,29.426243956981,34.563100099494065
190,581059,29.179785853422807,34.316641995935875
191,817493,29.12848493813143,34.2653410806445
192,3191441,29.462707872457873,34.599564014970944
193,2872270,29.25509259258556,34.39194873509863
194,3007804,29.40152341957437,34.53837956208744
195,590554,29.258118461932693,34.394974604445764
196,3400434,29.187620386420797,34.32447652893386
197,2201100,29.15646574067697,34.29332188319004
198,2829019,29.03848432184668,34.17534046435975
199,2529646,29.4191628681584,34.55601901067147
200,342855,29.66391332309801,34.800769465611076
201,3855949,29.73267275121625,34.86952889372932
202,1734527,29.44808876256255,34.58494490507561
