sample_id,z,y
2631171,0,16.02055491466877
1712226,0,16.01303689654975
2851322,0,16.013740336705016
2509585,0,16.38884632814325
3871370,0,15.631988907217282
2416382,0,15.320667698430885
360552,0,15.796022764659458
1751255,0,16.058008548408168
3912342,1,16.23870949492184
383142,0,15.908931178214297
3116060,0,16.22769536513617
1088576,0,15.8655189425973
1991404,0,15.965831615960811
3167045,0,16.32357318353015
1898861,0,16.024844415859057
859139,0,16.44345917265214
1158140,0,16.17602369003532
246459,0,16.006288217398048
1761228,0,15.92318313657618
2273245,0,15.682669953947197
2666759,1,15.858570774726537
2618297,0,16.307556433434556
1147162,0,15.262377695959696
3442743,0,15.871887496357742
2891272,1,16.416999132448904
3474034,0,16.288795435730975
1490830,0,16.224350998934206
2275222,0,16.045440714821464
1484397,0,15.567865757891227
1731814,0,16.084301164881953
1319480,0,16.15340236113824
205037,0,16.291974661254276
2736394,0,16.079502391884734
435765,0,15.77915983551127
736932,0,16.292103134171178
2277158,0,15.669896669553943
3457907,0,15.684491855911174
2885124,0,15.724540096028992
2162013,0,15.530179571698607
1526594,0,15.831361184264617
1699984,0,15.725468903457207
3941601,1,16.2816617127066
2505969,1,16.162046960672665
424518,1,16.149238169269434
2505273,0,15.73772409188995
994460,0,16.169057683348775
1534376,0,15.709842720748323
3869980,0,16.192737067711416
3458395,0,16.140886766340778
3845202,0,15.92528327670822
3240975,0,16.18895638457065
2594180,0,15.89073873971134
1263537,1,15.953199661708394
2680538,0,16.133266872340116
3848081,0,15.438775112786688
892771,0,15.82493589090775
3422965,0,16.103800859568707
2545091,0,16.20549076394941
225864,0,16.37652825668522
952463,0,15.824960389630165
2044213,0,16.032274380264464
1648498,0,16.099980683555355
1375596,0,16.045172407802017
3535220,0,16.258878637136004
1442983,0,16.13411759228459
3268468,0,16.170067575723728
2542164,0,15.401090476919798
2843339,0,15.83135889594335
811403,0,15.990695086808888
261858,0,16.003398300914373
2740882,0,16.051893579442666
541399,0,16.21294536227498
3096840,0,16.33203616468124
627649,0,16.579343802499437
2514136,0,15.95720646931089
1562840,0,16.66884008234152
2859092,1,15.806683139098093
382868,1,16.204373205072326
3889175,0,15.768191391186747
2713266,0,15.647808830698091
349151,0,15.847190521891939
1523231,1,16.055668706075434
381970,0,16.52988661757901
3391754,0,15.579226373456013
3759146,0,15.712879130576455
3882667,0,15.081228951480586
1707993,0,15.561991228199577
1141875,0,16.542232008926117
3042144,0,16.063258909420412
1512156,0,16.316595269877357
1668493,0,15.70569079499798
2034222,0,16.214403661695187
3367962,1,15.705631222054256
983190,0,16.01725113972099
1311086,0,16.193488641586335
1620562,0,16.20763559869322
1684602,0,15.898374540247271
621817,0,15.487092168413671
1765580,0,15.973701851030077
1086829,0,15.401256032216468
3378996,0,15.84386013711194
671633,0,16.112363712404296
1056828,0,16.061627317494906
995875,0,15.748182890464463
1485250,0,16.329917618971958
712186,0,15.848581415335259
1882248,0,16.320260781004333
1843759,0,15.553307280141079
2032557,0,16.03202826554446
753981,0,15.833589672623123
3166893,0,15.940238761780634
2697188,0,15.693087541120756
2012783,1,15.918538028844067
2639527,1,16.020848664686408
3127777,0,15.950390710581894
2480294,1,15.738742051080292
3304719,0,16.22809649167082
3872961,0,16.404310497340806
2601436,0,15.61028746663785
1648691,1,16.603875327251163
3118602,0,15.905310329033481
2228784,0,15.70233613910515
2615935,0,16.3868987212032
3755506,0,15.648685917975646
3052324,0,16.21259471016777
618550,0,15.983597227404475
216598,0,16.067199584820642
351272,0,16.082794104751923
2733539,0,15.921784574679618
2733654,0,15.761357153604884
3080171,0,16.21691738043529
718799,0,16.156445205609845
367433,0,16.575975932919928
2415577,0,15.501350557895648
1241277,1,15.948320368363422
1534590,0,16.13131541959292
430316,0,15.994494268264374
1591455,0,16.021581365372395
496349,0,15.75830813550038
685735,0,15.81480427396202
487021,0,16.10456170423571
2546388,0,15.753175530097804
870545,0,15.969619699079363
1987670,1,15.62550401668852
2948112,0,15.957559055671712
217237,0,16.18313641182966
3271305,0,16.046062416398154
2213525,0,16.453242278218642
513489,0,15.707627412703419
3054957,0,16.459268342854955
2618614,1,16.708312137479226
3697425,0,15.738887319554639
3478720,0,16.200266390600845
1882233,0,15.902771570429232
3451983,1,15.916864313761492
3516899,0,16.03172357334317
3286955,0,16.140835614513612
3490793,0,16.34751931559054
1407855,0,16.221100152882986
2042891,0,16.085306651857575
2481206,0,15.849155093229898
2722281,1,15.64341981888931
636450,0,16.229942343507666
310068,0,15.540272586606545
3305492,0,15.737581670062276
2397330,0,16.07455271552312
3759361,0,15.839195378291075
1233720,0,15.892463152108814
2892095,1,16.55893132316499
2578815,0,15.94958312374976
2633941,0,15.989777271153788
204797,0,15.667221537822803
3908818,0,15.947635511475166
2980346,1,16.080972648580147
2884570,0,16.190167501446975
3045575,0,15.811576269119092
1209209,0,15.564596371429795
3750529,0,16.014462053920358
2677084,0,16.147765126063348
2846626,0,15.881885194371076
1098696,0,15.765301055939785
346599,0,16.537699015038594
1128868,0,15.418723405741897
603011,0,16.280172683002824
2891250,0,16.445642456810546
968866,0,15.886030190988617
3922197,0,15.837424431034757
2042687,1,16.0804075952781
304520,1,15.887029145243575
2167871,0,15.94109320591822
1890302,0,15.894213989081393
3931399,0,16.221597353196703
1542694,0,16.159953152671186
2234435,0,15.796220238232685
1388649,0,15.898705272746486
1905367,0,15.7071947937072
3911618,0,15.973413646388316
1724600,0,16.135587009906878
3887129,0,15.633503806644885
1566050,1,16.370880935787067
1194985,1,16.1059161709514
2620765,0,15.87300614242624
736975,0,16.004391694689826
2044268,1,15.753205095163926
2810953,0,16.121297314137106
1167983,1,16.370699681401554
2259402,0,15.719289683357642
3692555,0,15.914295865601355
2966721,0,16.095190578621384
3128923,0,16.07760735066157
2422586,0,16.058149043565543
2578535,0,16.145739600498274
3799022,0,15.85505015217889
1012035,0,15.988922775995334
2521555,0,16.052566189023814
1063354,0,15.420855394486244
2923994,1,16.057803446656095
602147,0,15.634116899765932
2511540,0,16.1597508098577
1259002,0,16.096162218669754
2696568,0,16.168507757042413
1206668,0,16.269096477967388
1088466,0,15.946166225235702
672038,0,16.148515691819124
2925307,0,16.283338057873433
2984756,0,16.18874573999181
1422324,0,16.27695865642195
1404692,1,16.494750142584166
1067209,0,15.868075765564488
3957488,0,16.08867919622122
742391,0,16.10480157596753
1476926,1,16.249174095898955
3314733,0,15.646012317200753
872369,0,15.66412132954967
847441,0,16.335429420985022
3442067,0,16.012734983667077
2056099,0,16.123832365945987
739805,1,15.804798173269596
1158454,1,15.992139270364824
1719502,0,15.788420534605615
523749,0,15.511652986961153
1635937,0,15.978764593163955
2528258,0,16.04316699726852
1968745,0,15.99638840630001
3540322,1,16.295733767192967
2923846,0,15.942871400093523
1949717,0,16.253098451672862
1865173,0,15.983820496903617
1731178,0,15.955873227362561
2869506,0,15.973878228504358
2117241,0,15.95191283415165
602488,0,15.870050965188254
2165567,0,15.992718935662419
2851626,1,15.84671512425222
1717501,0,16.06730563027203
529431,1,15.937582603051887
2916530,1,16.02817954005515
3202252,0,15.78628382900874
2842892,0,15.950862465693206
914435,0,15.959581315970006
716701,1,15.53642662062148
1642494,0,15.812859239262169
392284,0,16.035780366189975
1697407,0,15.897745869728578
3078117,0,16.011344500604284
2744631,0,15.89138151162239
3528549,0,16.243996352879087
3858697,0,16.163919935172764
514680,1,16.580872858947227
1844555,0,15.321334673343355
2839092,0,16.069874779568753
1001074,0,15.802474998517535
2854249,0,15.979849223892966
1217685,1,16.14964582625026
2902493,0,16.232917724446793
3851042,0,15.31515307703655
1868156,0,16.28149692051225
3807677,0,15.489486465151254
1062283,0,15.474474652163083
3941580,0,16.440149793975756
3391887,1,16.464398206483985
2178971,0,16.42363941473975
2021330,0,15.817010306254783
1309741,0,16.190457168872534
1732696,1,16.133269129219688
874212,0,16.200538738731378
2439465,0,15.612170996677799
3322962,0,16.58473198899813
938422,0,15.995919992082479
3106125,0,15.81111500687936
2978428,0,16.381333780292294
3398722,0,16.60679563828992
2929798,1,15.817539074776413
2634408,0,16.354704060086103
244757,0,15.775381628875788
1689809,1,15.796413211698578
3176833,1,16.059613732100573
502814,0,15.846385724018598
2142634,0,16.000058545019375
2167851,0,15.98421437861335
1088983,0,15.734804496523532
1442902,0,16.304438484130706
1523560,0,15.524231722618683
1811458,0,16.001616205433194
553813,0,15.613993873105493
