sample_id,y0,y1
1194044,-12.693743525251545,-13.910748735363986
1883809,4.553150231902591,3.3361450217901485
1024323,-12.871560064937771,-14.088565275050213
1316485,-12.70777177586335,-13.924776985975791
3194485,-12.159519667207698,-13.37652487732014
399125,-12.429183364664944,-13.646188574777385
540604,-11.715779168273276,-12.932784378385717
965897,-10.503443038097716,-11.720448248210158
2642282,-11.573738280366616,-12.790743490479057
3207076,-12.360478165141911,-13.577483375254353
517159,-12.275849143372625,-13.492854353485066
940175,-11.969354454995866,-13.186359665108307
2904506,-10.213324740636228,-11.43032995074867
2214074,-12.133481909440958,-13.3504871195534
2733807,-11.759730857380463,-12.976736067492906
3075998,-12.494505535616755,-13.711510745729196
308956,-11.80083954034102,-13.017844750453461
986880,-11.969162567472598,-13.186167777585041
3193997,-10.18262971831636,-11.399634928428801
963591,-12.288082056475742,-13.505087266588184
674557,-12.269998307088134,-13.487003517200575
3486322,-11.384081246270785,-12.601086456383227
2620104,-12.341102435820654,-13.558107645933095
3514967,-12.015540419780889,-13.23254562989333
2566669,-11.680752603598332,-12.897757813710774
202560,-12.358624574383887,-13.575629784496329
1641099,-11.956777288807134,-13.173782498919577
3095678,-11.697672135357934,-12.914677345470377
734095,-12.507667806741848,-13.724673016854288
3691310,-12.008738731787394,-13.225743941899838
926397,-12.27871034732051,-13.49571555743295
629375,-13.098065938735333,-14.315071148847775
2007628,-12.084790554326814,-13.301795764439255
2027616,-11.878195614484346,-13.095200824596787
313308,-13.019585497967082,-14.236590708079524
2930771,-12.416630172609276,-13.63363538272172
1633991,-13.039059960264824,-14.256065170377266
3660494,-11.687181963496277,-12.904187173608719
1243207,-12.789373813380685,-14.006379023493126
1122336,4.211828292528649,2.9948230824162065
415562,-11.792612768469233,-13.009617978581675
2800467,-12.102467577446305,-13.319472787558746
1487592,-12.461331494071821,-13.678336704184265
1313149,-10.170489619670466,-11.387494829782906
3838163,-13.013405597465072,-14.230410807577513
2206450,-12.222026379492846,-13.439031589605287
2718853,-13.135721916375529,-14.352727126487972
3044524,-12.78522695272724,-14.002232162839684
3271769,-12.231061194916135,-13.448066405028579
2010958,-12.050177636928566,-13.267182847041008
1407168,-12.501641666565298,-13.718646876677742
1044341,4.021557354399738,2.8045521442872947
635477,-13.025177959969621,-14.242183170082063
2253229,-12.14638904356898,-13.363394253681424
1093634,5.885939128716547,4.668933918604106
1887021,4.239528727113297,3.022523517000855
1554741,-8.713363547028347,-9.930368757140789
1972450,-12.945386711645861,-14.162391921758303
2178961,-12.387565316477781,-13.604570526590223
840323,-12.513890995615562,-13.730896205728005
402609,-12.123681981833114,-13.340687191945555
2792245,-12.462634471114377,-13.679639681226819
3347021,-12.365003822730001,-13.582009032842443
3394703,-12.30422963069317,-13.521234840805612
371337,-12.588625694752412,-13.805630904864854
693689,-12.279054503732755,-13.496059713845199
1332704,-10.026473614992982,-11.243478825105424
1496742,-12.472368188133814,-13.689373398246255
3175518,-12.008368494300829,-13.22537370441327
3193623,-12.45776594010191,-13.674771150214353
1999600,-12.662303234317601,-13.879308444430043
3067296,-12.069346129804341,-13.28635133991678
2904567,-12.140321144086654,-13.357326354199095
1539032,-12.67063730784122,-13.887642517953662
2802866,-12.686643134960187,-13.903648345072629
1394212,-12.800378809296674,-14.017384019409116
261155,-12.800289891906274,-14.017295102018718
2920845,-12.027595848570497,-13.244601058682939
1673232,-12.79139405479782,-14.008399264910262
375938,-12.52569667259256,-13.742701882705001
596565,-12.01405407727632,-13.231059287388762
2663174,-11.63240000214409,-12.849405212256533
1739159,-12.249191650577542,-13.466196860689982
1712439,-12.644936631692412,-13.861941841804853
3217741,-11.806200362393543,-13.023205572505985
1291484,-12.34883049912139,-13.565835709233832
3141773,-12.61843796747666,-13.835443177589102
3053651,-12.426563117397816,-13.643568327510259
1547010,-11.846017247807634,-13.063022457920075
2824840,-10.294575827541822,-11.511581037654263
2035823,-12.129240093790466,-13.346245303902908
2871600,4.194167923187642,2.9771627130751996
221822,-11.745752349908601,-12.962757560021045
1495984,-11.176962968885329,-12.393968178997769
3336892,-12.646590278201531,-13.863595488313972
3182846,-12.787761991208697,-14.004767201321139
1640117,-11.179313345216777,-12.396318555329216
3929860,-12.659636608810361,-13.876641818922803
2261002,-12.353217685365795,-13.570222895478235
3089885,-10.894927892276375,-12.111933102388816
3499409,-11.996133456517791,-13.213138666630233
3146219,-12.828448443540077,-14.045453653652519
2877115,-11.618786512255339,-12.835791722367782
421887,-12.346502638345427,-13.563507848457869
384958,-12.535040877153136,-13.75204608726558
3308356,-12.418013255446724,-13.635018465559165
1661831,-12.135709842316105,-13.352715052428547
3476453,-11.9510093507638,-13.168014560876241
3145448,-12.548974976744486,-13.765980186856927
2168714,-10.02790425192903,-11.244909462041472
377818,-13.011365016229945,-14.228370226342388
411853,-11.668251326067079,-12.88525653617952
1678051,-11.789327913578093,-13.006333123690537
2639300,-12.208750265428934,-13.425755475541377
2236301,-12.105427819031863,-13.322433029144305
3180226,-12.317353918384812,-13.534359128497256
1644538,-11.192942009859623,-12.409947219972064
1287069,-11.965218172878728,-13.182223382991172
1444383,-12.22226572822098,-13.439270938333422
480166,-11.86940366382505,-13.086408873937492
2431562,-12.149468355657373,-13.366473565769814
1982206,-12.17805280445586,-13.395058014568301
199713,-11.921252930936804,-13.138258141049247
1989930,-9.914744614424693,-11.131749824537136
538697,-10.550859679419883,-11.767864889532326
956626,-12.390937138013788,-13.607942348126231
1995283,-12.456186335504528,-13.67319154561697
3316196,-12.075581203098528,-13.292586413210971
1615848,-12.021586553549707,-13.23859176366215
911944,-11.833956116250869,-13.050961326363312
1251992,-8.684441056555519,-9.90144626666796
3152780,-11.880452021837728,-13.097457231950171
1214607,-12.30361218538434,-13.52061739549678
1590555,-12.779377001116442,-13.996382211228884
1766142,-12.336841329180805,-13.553846539293247
2707991,-12.989430681524432,-14.206435891636874
3116060,-12.047299818125092,-13.264305028237532
1777047,-12.98223303556657,-14.19923824567901
1264687,-12.34367457931912,-13.560679789431564
2405154,-12.049784086504665,-13.266789296617107
1755171,-12.335667455976914,-13.552672666089356
910344,-12.256725053384477,-13.473730263496918
3930383,-12.172138561518556,-13.389143771630998
977543,-11.67168453826364,-12.88868974837608
3207555,-12.137817160568133,-13.354822370680575
3093800,-12.794319306302707,-14.011324516415149
3288738,-12.953535332154441,-14.170540542266883
3108303,-12.55101604773247,-13.768021257844913
1807418,4.70826576939532,3.4912605592828774
1455471,-11.987787282791944,-13.204792492904385
3870270,-12.59875680704765,-13.815762017160093
1309889,-12.187765198256399,-13.404770408368842
2652065,-12.03613599720507,-13.253141207317512
1055688,6.808209568268353,5.5912043581559105
1885325,4.710486678473207,3.4934814683607645
940463,-12.238814142063037,-13.455819352175476
515070,-12.863936645501639,-14.08094185561408
297018,-11.30527262950843,-12.522277839620873
2283347,-12.506560102751672,-13.723565312864112
361294,-12.114109978937748,-13.331115189050188
554284,-12.48594909491113,-13.702954305023571
741054,-12.758474901664348,-13.975480111776792
3807935,-13.273130507218804,-14.490135717331246
2639902,-11.786157196345984,-13.003162406458427
1861072,4.2632741392031575,3.046268929090715
3142188,-13.129419084956414,-14.346424295068855
1354018,-12.500680522387514,-13.717685732499957
3524193,-11.915933399260465,-13.132938609372909
1813096,5.298679305768206,4.081674095655764
2988485,-12.58387468394627,-13.800879894058712
2800957,-12.576196959753299,-13.79320216986574
665251,-11.975988806596105,-13.192994016708548
3671705,-12.173596358917669,-13.39060156903011
442252,-12.167455110949456,-13.384460321061898
1881548,4.688055006692583,3.47104979658014
3768751,-11.898484672915316,-13.115489883027756
276361,-11.772954458300521,-12.989959668412963
2123285,-11.645562286582983,-12.862567496695425
1577456,-11.716981743339137,-12.93398695345158
3317462,-12.604874197551622,-13.821879407664062
1105340,4.614468707628275,3.3974634975158318
365520,-12.040899297629483,-13.257904507741925
3131883,-12.307084696224646,-13.524089906337089
2848614,-12.29642251325161,-13.513427723364051
437303,-12.619366383897388,-13.836371594009828
2565738,-12.244412705931861,-13.461417916044303
3492455,-12.666184503438272,-13.883189713550715
3729812,-12.497487944632578,-13.71449315474502
2848430,-12.440603741911639,-13.65760895202408
1834349,4.369348618383088,3.1523434082706463
2268709,-10.357597029266657,-11.5746022393791
598483,-12.628886936077834,-13.845892146190277
2755020,-12.073414888724043,-13.290420098836485
817847,-12.90525805513408,-14.122263265246524
3058713,-12.264024629434235,-13.481029839546677
1471597,-12.058271693955014,-13.275276904067455
1826258,4.127586092795553,2.910580882683112
3505171,-11.6962744630756,-12.913279673188043
1523240,-11.091593403638052,-12.308598613750494
2548215,-10.730433355313735,-11.947438565426177
1982736,-12.275467119271386,-13.49247232938383
2814092,-12.750144638454335,-13.967149848566779
2526634,-12.331070952099099,-13.548076162211542
1385758,-11.989565390180156,-13.206570600292597
1914583,4.642634721143378,3.425629511030936
3442929,-12.490538445456504,-13.707543655568946
433925,-11.878320415301454,-13.095325625413896
1732559,-11.915450557232646,-13.132455767345087
3202392,-12.655678572070592,-13.872683782183033
1377473,-12.225966500382464,-13.442971710494907
391709,-11.693445331929743,-12.910450542042183
3312861,-12.426535721283617,-13.64354093139606
474773,-12.532924944972093,-13.749930155084535
3231664,-12.077763445310424,-13.294768655422866
2128907,-12.396492588971263,-13.613497799083705
1606990,-12.113643225222157,-13.330648435334599
565727,-11.995516436372528,-13.212521646484971
1081801,4.3671200008543325,3.1501147907418905
1758735,-10.962513667469102,-12.179518877581543
420163,-12.3937798918277,-13.610785101940142
1899107,3.937761543414791,2.7207563333023495
3370310,-11.594104100205342,-12.811109310317786
3912157,-12.746510961308257,-13.963516171420698
469513,-12.360020926826296,-13.577026136938738
262373,-12.324896070681197,-13.541901280793638
635404,-11.844056342007773,-13.061061552120215
2753974,-12.443474984322153,-13.660480194434594
440108,-12.421321375927993,-13.638326586040437
1068339,5.750784165253737,4.533778955141295
2174054,-12.159984553285298,-13.376989763397741
3512775,-11.590201150921931,-12.807206361034373
3471083,-12.566270369830054,-13.783275579942496
1410452,-12.030616344879762,-13.247621554992204
1620382,-12.551805441741044,-13.768810651853485
3548923,-12.217663209788316,-13.434668419900758
3897004,-12.135495668973979,-13.352500879086419
2876114,-11.936364622533844,-13.153369832646284
993256,-11.622864834676342,-12.839870044788785
3670587,-12.336929219337403,-13.553934429449845
2239676,-12.41128716147925,-13.62829237159169
1608118,-12.715869104633867,-13.932874314746309
429484,-12.2901551434551,-13.50716035356754
3034478,-10.750214790389432,-11.967220000501875
3150566,-12.23207171306467,-13.449076923177113
390302,-12.755145719916953,-13.972150930029395
411685,-11.796164115270754,-13.013169325383194
1753221,-12.574379166142172,-13.791384376254612
3733594,-10.573357695802537,-11.790362905914977
2621947,-12.223095871809925,-13.440101081922368
3341745,-12.416884670930092,-13.633889881042531
1490467,-11.830088014758676,-13.047093224871118
3920400,-11.857548719879269,-13.074553929991712
1358365,-12.125336892856154,-13.342342102968596
966829,-11.894933188636397,-13.11193839874884
1693499,-11.932126779836354,-13.149131989948794
898495,-10.791529526408253,-12.008534736520694
1994145,-11.171819774220566,-12.388824984333008
1024387,-12.858048812001348,-14.07505402211379
922828,-12.25804863086405,-13.475053840976493
2748218,-11.013025199836324,-12.230030409948768
700904,-11.635206206432635,-12.852211416545078
3852126,-11.977763331121833,-13.194768541234275
203046,-11.788166605167191,-13.005171815279633
2691653,-12.279088879726222,-13.496094089838666
446910,-12.25424862981252,-13.471253839924962
731226,-12.634628271298622,-13.851633481411064
2924019,-11.850841367440246,-13.067846577552688
223685,-11.80259114921833,-13.019596359330771
868505,-12.677684232132336,-13.894689442244777
1125634,4.851973085522634,3.634967875410192
2821065,-11.804286626021096,-13.021291836133537
1337588,-11.43293768803823,-12.649942898150671
890365,-12.448630960489124,-13.665636170601566
2142235,-11.248554871571883,-12.465560081684327
1540767,-12.26081436792213,-13.477819578034573
2400277,-11.867825368757112,-13.084830578869553
1752864,-12.39684317339118,-13.61384838350362
504022,-12.48620410650864,-13.703209316621082
1361936,-12.380342919532033,-13.597348129644475
1234284,-12.216201475376158,-13.4332066854886
1084338,5.938530694310443,4.721525484198001
3919101,-11.989226321410891,-13.206231531523333
3147919,-12.421780925568948,-13.63878613568139
227473,-12.08298909649629,-13.299994306608733
1140647,5.872585765917798,4.655580555805355
3854305,-12.403801634477682,-13.620806844590124
2986156,-12.593287562520166,-13.810292772632609
867040,-11.873739772208697,-13.090744982321139
1494773,-12.103740627796686,-13.320745837909127
2540040,-12.21866671124574,-13.435671921358182
1534363,-12.182990009671451,-13.399995219783895
3703077,-12.400235498988161,-13.617240709100603
3022522,-12.559028046454848,-13.77603325656729
3092206,-11.592816303031492,-12.809821513143934
803719,-11.834747902557536,-13.05175311266998
1376754,-11.787440744561383,-13.004445954673825
735632,-12.575155687541553,-13.792160897653995
1715216,-12.21302712446921,-13.43003233458165
3434876,-12.593439277648919,-13.810444487761359
2415312,-11.794882015081994,-13.011887225194437
3391536,-12.36917549620637,-13.586180706318814
1548171,-12.813088854080144,-14.030094064192586
2452444,-12.695398274945424,-13.912403485057865
1993990,-12.305638957715182,-13.522644167827623
1111415,4.606787218352254,3.389782008239812
1068407,3.994526825864589,2.7775216157521467
2652997,-11.506153108358069,-12.72315831847051
809124,-12.713913204338724,-13.930918414451165
1476926,-10.744303186688901,-11.961308396801343
2558654,-10.17378319004231,-11.39078840015475
1714006,-11.887692469091506,-13.10469767920395
3756899,-12.647715342383718,-13.864720552496161
863101,-10.986917596435742,-12.203922806548185
3037933,-12.242301523098302,-13.459306733210745
1635003,-12.582997098189098,-13.80000230830154
2428339,-12.30510091757372,-13.522106127686163
405777,-12.228640662765388,-13.44564587287783
2532045,-12.23961339846377,-13.456618608576212
3160595,-12.791486467849472,-14.008491677961914
