,sample_id,y0,y1
0,329897,4.726267038562272,9.12352532610314
1,859088,4.217736126312288,8.614994413853157
2,492771,4.752627912807184,9.149886200348053
3,1228065,4.875053046613144,9.272311334154011
4,749220,4.882014504271152,9.27927279181202
5,1733497,4.9402189371309735,9.337477224671842
6,1214480,4.530151238508855,8.927409526049725
7,3414446,-95.35216620895528,-90.95490792141443
8,3857603,5.27916473087045,9.67642301841132
9,479333,4.805651639373706,9.202909926914577
10,323614,5.0118811102794965,9.409139397820363
11,3707859,4.718532980865435,9.115791268406305
12,704927,4.510455518206691,8.90771380574756
13,3030342,5.164446686988724,9.561704974529594
14,964174,5.2211355246864555,9.618393812227325
15,2939694,4.891869087081176,9.289127374622048
16,3929928,4.601894084168252,8.999152371709119
17,3738240,5.187816988099232,9.585075275640099
18,263955,4.534361668784637,8.931619956325509
19,446364,5.017217680097387,9.414475967638255
20,3100400,4.727591732148022,9.12485001968889
21,1954388,15.018135201276278,19.41539348881715
22,2862248,4.973626905769503,9.370885193310373
23,1000531,4.77113767680455,9.168395964345418
24,2167219,4.7967523821508165,9.194010669691686
25,1013188,4.98050375339243,9.3777620409333
26,2175299,5.116679547346855,9.513937834887725
27,3732223,4.746495086674698,9.143753374215569
28,2755020,4.800422389809944,9.197680677350814
29,2868865,5.001556429090226,9.398814716631096
30,2818139,5.0215261796912065,9.418784467232074
31,2860030,53.14699687272329,57.54425516026416
32,3849875,4.466782221054759,8.864040508595627
33,908539,4.9842955976103696,9.381553885151241
34,2247083,5.017330633167899,9.414588920708766
35,3240643,4.678102356150797,9.075360643691663
36,197738,4.555070097048278,8.952328384589146
37,1934552,14.426033878536902,18.823292166077767
38,3736700,-95.81957951320786,-91.422321225667
39,1679298,14.981353641795652,19.378611929336518
40,961925,53.06784027583791,57.465098563378774
41,2868275,53.05523911907135,57.45249740661222
42,274220,4.741679428015972,9.138937715556843
43,3508431,-3.3314727402263817,1.0657855473144868
44,864194,5.079029833728349,9.476288121269217
45,1676113,62.87847670309215,67.27573499063303
46,513545,5.103031119131295,9.500289406672165
47,1040251,5.038522278803017,9.435780566343883
48,3395363,4.781585168678491,9.17884345621936
49,197651,-2.773188587072517,1.6240697004683509
50,321128,4.487339643629445,8.884597931170315
51,2813728,4.735991287804702,9.133249575345571
52,2843538,4.543641262917308,8.940899550458177
53,3207167,4.661053408052472,9.058311695593341
54,598653,4.786328300879667,9.183586588420537
55,2275631,4.684870774811486,9.082129062352356
56,1987670,14.823156813093036,19.220415100633907
57,3047300,4.332238694543877,8.729496982084747
58,1563721,5.192917402280611,9.59017568982148
59,2513181,52.349064563761786,56.74632285130265
60,3111855,5.103777142028717,9.501035429569587
61,3223285,4.696735215449462,9.093993502990331
62,2672562,4.812094247500087,9.209352535040956
63,637307,4.867740527269368,9.264998814810237
64,2878051,5.303882657193761,9.70114094473463
65,1689760,14.665253185968107,19.06251147350897
66,975201,53.036389010257864,57.43364729779873
67,995492,4.667692020394231,9.0649503079351
68,387773,5.1934065242703715,9.590664811811239
69,1293886,4.497240167614561,8.89449845515543
70,633868,-12.68713691480707,-8.289878627266202
71,1584954,4.4635263823260445,8.860784669866913
72,634354,5.245770874494965,9.643029162035834
73,3119747,4.220534413962872,8.61779270150374
74,2673380,4.092819664098379,8.490077951639249
75,243429,4.740814995554233,9.1380732830951
76,2517854,52.741692995802524,57.13895128334338
77,2685784,5.099514131175222,9.496772418716093
78,3289271,4.7166451142498556,9.113903401790726
79,452283,4.509985831607828,8.907244119148698
80,939072,5.008524309789383,9.405782597330251
81,3750083,4.835835890520927,9.233094178061796
82,1500349,53.09603142128706,57.49328970882794
83,313011,4.551667351814602,8.94892563935547
84,699717,4.875967829750376,9.273226117291244
85,447037,4.930015278431943,9.327273565972812
86,2770184,4.796027358314588,9.193285645855456
87,1592209,5.429716593117042,9.826974880657911
88,3508715,4.497577434694871,8.89483572223574
89,2921666,5.0954857654940895,9.492744053034956
90,2038766,4.986954545588861,9.38421283312973
91,3134961,53.342990568830366,57.74024885637123
92,2561947,53.27854636578672,57.67580465332758
93,1355276,5.126438632310959,9.523696919851828
94,1754245,4.540403126731344,8.937661414272215
95,2121289,4.892015426300318,9.289273713841188
96,3901677,4126.476235593249,4130.87349388079
97,2529667,14.706344449672187,19.103602737213052
98,2215862,4.4681905725846915,8.865448860125559
99,1630783,5.01085461996284,9.40811290750371
100,931027,5.1228909240368665,9.520149211577737
101,692442,4.50125002038597,8.89850830792684
102,1441287,4.98727163732259,9.384529924863461
103,2182897,3.8851373532244384,8.282395640765309
104,2458032,4.90341413623937,9.300672423780238
105,1247052,4.857858784563867,9.255117072104737
106,2723393,5.037409546302197,9.434667833843065
107,3912210,4.899348528494491,9.296606816035359
108,2838419,4.8875741154071,9.28483240294797
109,1241277,4.7173773351570825,9.114635622697953
110,2000548,4.870450136712517,9.267708424253383
111,1252310,4.959191867800686,9.356450155341555
112,1957824,14.748974827678998,19.14623311521986
113,1344470,4.778516894912052,9.175775182452922
114,471028,4.6373024891074515,9.03456077664832
115,2648723,4.479374542440494,8.876632829981363
116,3265343,4.880816669239884,9.278074956780754
117,2576594,5.033028444999518,9.430286732540386
118,2272068,4127.145270509545,4131.542528797087
119,2839963,4.615060190047078,9.012318477587948
120,1017486,4.664616013806324,9.061874301347194
121,3667169,5.128829999478684,9.526088287019553
122,335655,4127.354390412871,4131.751648700412
123,3870604,5.02591074769203,9.4231690352329
124,1467264,5.3443255056205565,9.741583793161425
125,2987786,52.92413552219033,57.32139380973119
126,3068684,4.513110806433546,8.910369093974413
127,2874358,4.845522405192246,9.242780692733117
128,3268067,4.740792345533203,9.138050633074073
129,473222,4.483257514580347,8.880515802121215
130,1262030,4.719299744938059,9.116558032478927
131,2049316,4.620393358527595,9.017651646068463
132,2900908,4.6078751116058445,9.005133399146715
133,816882,4.790753439839757,9.188011727380628
134,1565675,4.537967726606259,8.935226014147126
135,1207415,4.416800468662707,8.814058756203579
136,1745412,4.536747430305644,8.934005717846512
137,1644449,4.3300397403332935,8.727298027874163
138,3652754,4.592263554671946,8.989521842212815
139,2214463,4.420457002950079,8.817715290490947
140,1446960,5.1307003218736655,9.527958609414537
141,885428,4.879871720088684,9.277130007629554
142,1490952,4.512265625340387,8.909523912881257
143,804942,4.239161579371626,8.636419866912496
144,1062141,5.023864731574244,9.421123019115113
145,3917638,4.649163079009292,9.046421366550161
146,597522,4.8277493476836435,9.225007635224511
147,3338277,4.55013542785052,8.947393715391389
148,3131324,4.624674146934689,9.021932434475557
149,1645845,4.878754292127017,9.276012579667883
150,3367740,4.802917337284798,9.200175624825668
151,3387691,5.0197584336297645,9.417016721170636
152,3443497,4.816893481339582,9.21415176888045
153,3295521,5.0857453787154245,9.483003666256296
154,477204,5.132404908008759,9.529663195549627
155,1355615,4.856412323254347,9.253670610795217
156,657780,5.159277761423171,9.55653604896404
157,2427182,4.623195756073233,9.020454043614102
158,2046750,4.27889337686944,8.676151664410309
159,1960261,14.43514532011235,18.832403607653216
160,2479299,4.6789949354847336,9.076253223025603
161,2550851,4.580705105211494,8.977963392752361
162,587757,4.890534024285738,9.287792311826607
163,565727,52.13508979957242,56.532348087113284
164,2215630,4.687631250311312,9.08488953785218
165,2210994,45.28493217593342,49.68219046347429
166,1394223,5.10121007385811,9.49846836139898
167,2940915,4.34006390774463,8.737322195285499
168,3457426,5.203516686164543,9.600774973705413
169,1997269,4.838474577519858,9.235732865060726
170,1323572,4.890730975672323,9.287989263213193
171,1733516,4.588287387022183,8.985545674563053
172,440470,4.889807481918048,9.287065769458916
173,3443978,4.581674109699928,8.978932397240797
174,3257684,4.494608831411002,8.891867118951872
175,3314102,5.068011734872786,9.465270022413657
176,1103958,5.218589897248693,9.615848184789565
177,3366796,4.2915579622959035,8.688816249836771
178,2145445,5.095210651181898,9.492468938722768
