sample_id,z,y
1148283,0,17.939552474261944
1156667,0,31.74190597047656
2547810,0,5.965572495097991
1287632,0,17.831069105419758
1721468,0,12.117793932469922
454615,1,16.493254391183026
1367788,0,1.8894858460799573
3890255,0,8.268786165978522
2980040,0,1009.8215590531574
1549493,1,18.390167233965386
991962,0,10.15358163849395
3951486,1,32.67680224261074
3901998,1,18.388289135893
1493019,0,3.0723343631127418
2852432,1,680.7661697800964
1858108,0,11.263112892832723
2810953,0,31.66518119651858
1935687,0,7.467932774174176
980877,0,17.7455247215928
3106729,1,6.605426346793282
3201668,1,10.033479022260737
696534,1,18.12014153309047
1498483,0,17.55901336505167
3670071,0,1.3818693862522713
3166262,0,18.113341087513685
2276278,1,9.311304322341023
1256271,0,31.650342173615602
3386283,1,57.978561538566694
991548,1,21.596432391266724
1129786,1,57.76661097769984
2235287,1,183.80180656687347
3197553,1,12.096482383128635
3409311,0,8.973761979527707
2486654,1,7.40560066736853
3098612,1,680.7148181201114
3780370,0,17.9985403983895
1563418,1,32.29159687913639
2932943,0,10.213300112250762
1911417,0,17.471056759787032
1011548,0,32.19986779729418
2676226,0,31.73495700033723
1456778,0,9.963762630006336
383934,0,31.862097200668725
1246257,0,17.733402402505885
2194579,0,101.07903374154941
290668,0,665.3436678015593
740846,0,18.143185328799873
3776794,0,31.962398726455767
3076301,0,4.883352745031596
3678976,0,2.999526620553053
215399,1,6.988426251963976
3153722,0,100.89440685449645
3945514,0,5.7022656542888335
2248779,0,101.04308988035582
1715445,1,32.47511847780725
1373459,0,9.121027908288848
851172,0,7.034352787796603
3840052,1,5.324778951182726
1286362,0,31.517807457284174
1474939,0,10.140899555644923
1759925,0,31.614212921159787
3431234,0,210.1430685341125
926170,1,1033.1938022935617
1746667,0,31.988800706594805
3917199,1,29.453033023052768
1752223,1,3.062259436145286
3015267,0,9.242444605776324
3204414,0,9.93674690979002
612469,0,31.59434438387495
3934554,1,57.713842856844586
570190,0,17.871664522296296
3891268,0,56.699867317066534
2994315,0,18.207715826080108
1729495,1,29.50624208313014
1055058,1,1033.3258653151972
805143,1,24.950573519602507
1422373,1,18.219676528126165
560206,1,57.80351294680353
