sample_id,z,y
1919492,0,300.52178343861465
1504599,1,26.788544358218935
679671,0,-679.6209850331688
3245191,0,10.89969254745085
3141674,1,-185.9216105004574
1201466,1,15.390587942159218
673945,0,-698.5181536123645
1913677,1,327.77295826839935
1848857,0,291.34487239099116
2179193,0,-6.259175844977243
2582427,1,-681.6253483775183
1888312,1,325.2227944641141
2608236,1,9.231725342663244
1492650,0,10.815158591543373
3141228,1,25.592373507205405
1944913,0,18.083302454060163
195876,1,46.60455075570751
738233,1,-700.1074263635625
3728173,1,59.840928940796125
1939847,1,57.645245490245934
2775184,0,9.49730395597327
2850054,1,2.25765669329829
922092,0,322.567462669747
536234,0,-687.5719032044966
2008967,1,13.606526542720703
1943113,1,-656.9334758962008
2639425,1,38.41769316271063
3444755,1,18.426835532927466
3264783,1,11.951978919772618
1911157,0,-378.7373759540689
1820007,1,367.92394595913447
2784688,0,8.8161168314297
3942630,0,25.77149368624713
2754822,0,-91.65862867477581
2563152,1,-671.9084854258423
2759270,1,22.90771608933843
545608,1,33.65984313323111
1395689,1,34.56480123307855
3471725,1,21.32279245601119
1917182,1,298.0245836490808
1241056,1,12.979467271325856
1682697,1,13.103276674017474
466286,1,-684.4534379753884
2547531,0,23.722977958093217
3224931,1,-668.3353292462052
363071,0,18.721738854724
2502990,0,40.42837542798389
2785605,1,22.35999726037903
1437322,0,28.866972478050005
522722,0,28.286589470811165
3398623,1,21.23824934315525
2494333,1,27.663941687765597
1505654,0,31.1719468802032
1376671,0,20.52064189533952
3865466,1,11.84443495444441
898431,0,12.526696274787106
1561345,1,77.83039071849187
2609753,0,-704.7904956172324
352584,0,28.4815703140323
2522627,0,-16.41136763072888
1781916,1,20.337246918098884
1974336,0,23.042344747192207
2999989,1,1.8075508962661244
2995394,0,7.56121836043765
978568,0,27.411466435060213
3682830,1,80.5921746113319
2920008,0,13.640250546091933
2670367,1,37.198049134206904
1359458,0,23.987664206872616
2451150,0,13.295031824461763
3243218,1,30.61253910466988
1820959,1,274.066503166939
3788210,1,-667.5514535438293
1789957,1,28.936611319023747
1444695,1,25.374534532895375
3405257,1,1.3918639543319322
1057304,1,295.2363132587428
3058364,0,18.362870758021717
3675319,0,-687.4334330370593
449333,1,21.21733973228196
3116565,1,13.258348821088457
428508,0,41.68385450561547
1420043,1,18.995290296530673
1254187,0,-13.747726494024647
2825504,1,32.09141225146951
1285127,0,21.633218878229414
1127691,1,324.821258846602
1558060,0,22.20680003345735
1090932,0,405.83194007813984
2192535,0,6.684680807150458
2939558,1,-691.303415648886
675196,1,-691.757345768963
1240361,0,22.7978722629196
1623351,1,6.618884182326582
2921392,0,-8.477237124767491
1836393,0,346.9925078352697
3781883,1,-679.9946190348467
2780386,0,20.027259495355043
2548810,0,6.462901504897131
515356,0,-11.376510682967398
3447972,1,18.307338130144792
2997864,1,27.607831942096933
2820515,0,7.62188450168485
1305054,1,19.947662367703995
3505217,0,18.849158971402016
2657505,1,7.448643866312669
2005236,1,15.840452138201032
1574014,0,27.35988684543066
3007919,1,2.140797907484898
2870066,0,22.276775560236615
1950782,0,36.3779072231801
3777590,0,40.38317591023806
446137,1,9.252996920672997
813032,0,31.536703239078037
2845868,1,330.8980582776272
1733345,1,-680.7992652960578
693452,1,10.086110412885384
1604984,0,-1.2442853581879603
2839142,1,93.71176391371733
352380,0,20.66370232005075
2689857,1,26.33862519017059
2282258,0,1.9171582204877708
1070755,0,316.5859299517553
3912220,1,23.127103507770375
3835544,1,33.82623003043971
290512,0,54.761514141148474
394958,0,10.58117307336208
1327540,0,20.935023295410996
1428538,0,26.827892594324126
2903503,0,16.927279742190986
1530823,0,12.912387375764053
310787,0,-696.9391682793929
593811,0,21.331890102343102
2397735,1,-339.31625603466614
3744819,1,48.22717801636702
1916675,1,320.6032331200298
454800,0,66.42682569308899
3930878,1,-667.2811972692472
1961806,1,2.7609317517787204
1201130,1,36.488412517305434
404036,0,-57.632806886196434
618465,1,-677.0500360782509
1644668,0,13.80721333075781
1821519,1,347.01201516994587
1266686,1,-12.296210411424887
2819841,0,24.652963139140798
297515,0,48.73019688152615
1625500,0,13.395282277173893
2548654,1,-4.66248070948961
3088092,0,18.887066344926293
1365642,0,29.278171419461703
2507736,1,28.937367791003453
3844267,1,16.75193425578365
2421892,1,38.331405303658144
231638,1,29.731539566066367
618550,0,54.333129784086914
3913457,0,19.101443173436966
2854241,1,-691.1673838654356
925955,0,-682.462033226835
2019104,1,-46.256477143755326
2427296,0,-688.152342496434
219459,0,16.86534350703631
3245812,0,22.12351719340784
1355415,1,22.410235031051602
367203,0,37.20937738358752
1335945,0,14.970709461881361
3094718,1,-676.5618999346009
2106116,0,-699.7597067513285
494599,1,26.15946725110126
2614518,0,-7.787481549018801
824390,0,19.813208492208968
3380598,0,10.938065028557855
825197,1,3.9591606926289304
1566855,0,21.388769597092413
1143716,1,325.4765300669834
2969825,1,45.332825547011055
3769781,0,18.58020292261819
800709,1,392.61971476811846
3264205,0,-692.4029725565833
3196411,1,-671.8119661614734
1228282,0,26.855579584783325
977844,1,15.408880926571772
2262221,0,6.346314388854433
3134871,1,-677.6001220986443
3168583,1,2.23820248775896
1610404,0,-8.584630083361386
3342881,0,4.918023224303061
3387791,1,-676.2567716705005
2464820,0,23.60214436321534
666309,1,-688.6166675769891
1323881,1,12.37485777600033
2783445,1,35.713499431177794
1643356,1,18.84971263840183
231841,1,34.5398449561535
3076207,0,-692.1996277119654
2896655,1,-690.1290878506624
3435223,1,14.18753562704379
2493577,0,-685.5274384522669
2463854,1,15.532287716318535
1025476,0,14.313322195773011
1332783,0,-30.160899025073313
3505562,1,26.64383815291963
3268423,1,9.069741550794658
1245784,1,14.68763140152566
2902764,1,20.9331993390907
3277466,1,-681.5977599336444
2942109,1,-670.6400387164718
726610,1,-637.7591369934808
1605115,1,-683.0959260043372
1984772,0,19.584372704272972
317283,1,-635.5863105700341
1313149,1,-103.23390551586478
3061332,0,15.697904790176839
490269,0,10.508223542527707
746896,1,-698.877006154244
653336,0,14.356431459929313
589969,0,16.0950999865524
530679,0,21.89289553203498
2802623,1,-673.4728056238458
2588240,0,27.57033212128477
3037055,1,14.591760987780717
1075364,1,317.9278192024175
3746810,0,-674.0932687254622
502301,1,9.64118681386568
2760456,0,-710.9827485415144
2169900,1,20.341355755940345
2225945,0,-671.3675899646339
1209992,1,29.31073894253908
807088,1,-671.5328229846803
2527566,1,47.07225748555351
3664588,1,39.155064947371
663781,1,30.20602750070544
1728425,1,23.8851444311715
2506708,0,-17.920931467048423
3395574,1,27.078260020697904
1135418,0,321.47891401659535
1735689,0,-6.422718077693638
873131,1,-662.8311218121972
2549816,0,26.595966926683367
2048352,1,-610.9806148127184
1363640,0,27.459517926252573
3089847,0,45.33359185631541
1813124,1,319.49049156285855
1629704,1,48.91549797068782
1673575,0,13.54083705600602
395516,0,10.178089700138427
