sample_id,y0,y1
1742755,-23.14738201309764,-21.236368233773415
3370476,-23.498890616733576,-21.58787683740935
2563497,-1181.6603280423442,-1179.74931426302
2991219,-23.09034199327683,-21.179328213952605
666293,-22.90904134353318,-20.998027564208954
3759077,-23.288537592191364,-21.377523812867143
242633,-23.05568034444751,-21.144666565123284
463601,-23.13753646182772,-21.226522682503496
502949,-23.112175239576686,-21.20116146025246
2762938,-23.2170172442397,-21.306003464915474
2420349,-22.878182230518533,-20.967168451194308
2135192,-23.492185408357056,-21.58117162903283
3775741,-22.649880470543863,-20.738866691219638
3029939,-1181.8217276829741,-1179.91071390365
2607798,-13.053704079476026,-11.1426903001518
609627,-23.05925281233383,-21.148239033009606
1316224,-23.232218278267407,-21.32120449894318
3225843,-23.22865724977427,-21.317643470450044
258963,-23.49856510345937,-21.587551324135145
3883455,-23.06591914335824,-21.154905364034015
988101,-23.34100115799357,-21.429987378669345
2027258,-22.90921006493602,-20.998196285611794
1385990,-22.964485868561205,-21.05347208923698
297028,-23.191797598857498,-21.280783819533273
2504511,-20.42705255034179,-18.51603877101757
2765843,-22.70995173326538,-20.798937953941156
2440959,-23.15231172060167,-21.241297941277445
1678275,-23.082318939868077,-21.17130516054385
2552479,-23.007552109392815,-21.09653833006859
2817353,-23.214286734999458,-21.303272955675233
1202097,-23.084062154178756,-21.17304837485453
416991,-23.001648256855113,-21.090634477530884
1782005,-23.25408212137641,-21.343068342052188
1636621,-22.94808135199913,-21.037067572674903
751561,-23.19894622586232,-21.287932446538097
263321,-23.851172780379105,-21.94015900105488
877202,-22.90860489323816,-20.997591113913934
818896,-23.825505047004192,-21.91449126767997
3087392,-21.498867165292914,-19.587853385968685
637607,-22.676404654578057,-20.765390875253832
3236887,-23.029151257593238,-21.118137478269013
3454966,-22.998788291895032,-21.08777451257081
1048228,338.1321052674904,340.0431190468146
3164084,-23.238608937252966,-21.32759515792874
1057082,338.2302464133704,340.14126019269463
1362951,-23.021656152855765,-21.11064237353154
3836845,-22.23718976598085,-20.326175986656622
666943,-22.754136086899432,-20.843122307575207
2014492,-22.880316852301412,-20.96930307297719
1460791,-22.881052756111025,-20.9700389767868
2752977,-22.785370479236633,-20.874356699912404
622920,-22.9291662482355,-21.018152468911275
3807581,-23.633774764475202,-21.72276098515098
1139685,338.19253023816674,340.10354401749095
3890682,-23.003049337595847,-21.092035558271622
1934076,-23.420491052650043,-21.509477273325817
2921642,337.85145323160816,339.76246701093237
1717890,-22.77790958294042,-20.866895803616192
1221688,-23.16738813232623,-21.256374353002006
3054038,-22.9884626533321,-21.077448874007874
711726,-23.306428824625524,-21.3954150453013
1612636,-22.823448236044744,-20.91243445672052
3005624,-23.279904947397032,-21.368891168072807
