sample_id,y0,y1
683528,-42.561751522608,-45.437371902651506
262313,-39.02885585366968,-41.90447623371319
965209,-37.693505617628986,-40.569125997672494
1955544,-37.33955725615456,-40.21517763619807
2918771,-35.5828475242333,-38.45846790427681
3240808,-34.70790394379987,-37.583524323843385
3772611,-38.08178662468124,-40.95740700472475
450367,-23.958886396495483,-26.834506776538998
1320305,-54.99640125397356,-57.87202163401707
2801340,-45.146281974878804,-48.02190235492231
286585,-39.49115616720451,-42.366776547248016
1710145,-34.20289608441008,-37.07851646445359
1236350,-39.12760197717357,-42.003222357217076
1152535,-40.70940590596888,-43.585026286012386
3749495,-41.60550762927492,-44.481128009318425
723619,-40.116094226550224,-42.99171460659373
2826906,-40.095402587064044,-42.97102296710755
3031640,-37.90062627991147,-40.77624665995498
3390756,-39.66875643870595,-42.544376818749456
1552349,-41.82510546865478,-44.70072584869829
320204,-45.506847976537,-48.38246835658051
2695085,-35.052829351489414,-37.92844973153292
2703200,-37.01013648596271,-39.88575686600622
1541764,-32.54574575173501,-35.42136613177852
832845,-33.875277391671275,-36.75089777171479
1566050,-57.207639241944406,-60.083259621987914
3206279,-35.35399746799068,-38.22961784803419
317547,-37.045531764653205,-39.92115214469671
1702704,-40.84287614203752,-43.71849652208103
494058,-47.68574210222448,-50.56136248226799
443213,-47.722283447336544,-50.59790382738005
825701,-36.16863341262945,-39.044253792672954
1901400,-42.52035143160585,-45.39597181164936
368937,-46.01019402362498,-48.8858144036685
1844982,-35.97989584827704,-38.855516228320546
2872715,-57.002115601988415,-59.87773598203192
211606,-55.95675132269608,-58.832371702739586
263067,-42.669273776115446,-45.54489415615895
1490168,-34.1322968033432,-37.007917183386716
348969,-40.00718942068293,-42.882809800726434
3054038,-37.93096420701827,-40.80658458706178
1237538,-34.16634274856124,-37.041963128604756
1568403,-42.92063435745594,-45.796254737499446
1468320,-40.7091903741193,-43.58481075416281
435620,-39.10401539777713,-41.97963577782064
3846095,-54.289459529967516,-57.16507991001102
1004349,-45.168976370382325,-48.04459675042583
2714279,-37.25093093075394,-40.126551310797446
988101,-35.5005607715127,-38.37618115155621
2142173,-35.26314693734069,-38.1387673173842
3147261,-32.46517088610292,-35.34079126614643
1605194,-43.68656675528096,-46.56218713532447
2056820,-24.08536617245573,-26.960986552499243
2864592,-41.71772087320613,-44.59334125324964
1142189,-39.08621771163006,-41.96183809167357
975469,-38.176993240383474,-41.05261362042698
