,sample_id,y0,y1
0,3035903,-39.20277299320738,-39.467012315997756
1,3108325,-39.021507851032574,-39.285747173822976
2,2746170,-40.179844026314015,-40.4440833491044
3,1775890,-39.95612115531658,-40.22036047810696
4,275875,-38.965558042964346,-39.22979736575472
5,599089,-39.217965406856884,-39.482204729647286
6,3287897,-39.56212935913109,-39.82636868192144
7,642599,-39.30201204288096,-39.56625136567134
8,533680,-39.84246534031092,-40.10670466310129
9,1945810,-40.351414937948796,-40.61565426073916
10,2476957,-39.38728104695435,-39.651520369744695
11,1478559,-39.227844232765925,-39.492083555556285
12,1741738,-39.91409852693704,-40.17833784972743
13,1944976,-40.16348385707163,-40.42772317986198
14,2698198,-39.57476646066689,-39.83900578345728
15,3850613,-39.63517013921229,-39.89940946200265
16,1594475,-39.57381628451685,-39.83805560730719
17,1350777,-79.57517628466469,-79.83941560745507
18,1057739,-79.39227446966592,-79.6565137924563
19,1354909,-39.985152550310104,-40.2493918731005
20,2395173,-40.564745504543055,-40.828984827333436
21,684523,-38.66954336023088,-38.933782683021256
22,2229365,-39.33884603049447,-39.603085353284825
23,3423886,-40.63743168524282,-40.901671008033155
24,3954312,-38.73842071584226,-39.002660038632655
25,3011132,-39.51051323825147,-39.77475256104182
26,1702976,-81.36038809642723,-81.62462741921756
27,3765057,-39.630802547468456,-39.895041870258794
28,2450195,-39.37730703580734,-39.641546358597736
29,1933760,-40.164869612764456,-40.42910893555485
30,2907387,-40.46615249949053,-40.730391822280886
31,2669352,-39.16049922745167,-39.42473855024202
32,1441372,-40.3699864142522,-40.634225737042605
33,2132082,-39.289195741170595,-39.55343506396093
34,3505179,-39.092604448034,-39.356843770824355
35,436016,-39.920172421110436,-40.184411743900796
36,2123461,-39.118272422787534,-39.382511745577936
37,1433757,-39.85352622975269,-40.11776555254309
38,655333,-38.989683550899855,-39.253922873690215
39,3262715,-39.568503581482595,-39.83274290427299
40,556112,-40.32520715171753,-40.589446474507895
41,1338693,-39.861343264311685,-40.12558258710207
42,531410,-40.42943798196252,-40.69367730475291
43,3470090,-39.412287211489065,-39.67652653427946
44,3733507,-39.52751701121065,-39.79175633400104
45,3351116,-40.56047433963885,-40.8247136624292
46,3120014,-39.708222375301226,-39.972461698091614
47,3135107,-38.97347696995325,-39.23771629274359
48,610130,-39.74700920811645,-40.01124853090683
49,2497159,-79.67123394451795,-79.9354732673083
50,3884669,-39.91118293522965,-40.17542225802003
51,3538607,-38.925112651109046,-39.189351973899406
52,3739116,-39.40111613697098,-39.66535545976134
53,3684186,-39.998457833276525,-40.26269715606687
54,3124049,-39.49764123012567,-39.76188055291601
55,3676075,-39.70529436908515,-39.969533691875505
56,415491,-39.72797715055761,-39.99221647334796
57,1545151,-39.23687244871189,-39.50111177150229
58,3144518,-39.50034204056592,-39.76458136335632
59,939659,-79.84870094670323,-80.11294026949363
60,490810,-40.38000278640917,-40.644242109199546
61,2271268,-39.419551025565376,-39.68379034835578
62,3501017,-39.65901592318699,-39.92325524597734
63,1977793,-39.16933617611657,-39.433575498906926
64,2929026,-38.851232816875374,-39.11547213966573
65,2396325,-39.38153800785849,-39.64577733064883
66,3765675,-39.21965795643096,-39.48389727922133
67,3486947,-39.332210554378186,-39.59644987716858
68,437153,-39.446142112846154,-39.710381435636506
69,1601572,-39.29300355683285,-39.557242879623196
70,2544651,-40.637095748285255,-40.90133507107565
71,2520979,-40.03551650396253,-40.29975582675294
72,1284833,-39.68361424681317,-39.94785356960357
73,2013088,-39.55287371514884,-39.81711303793919
74,197117,-39.43002843515809,-39.69426775794843
75,2425540,-39.25940759793738,-39.52364692072777
76,2467742,-39.12417724741375,-39.38841657020409
77,1024760,-39.88561878527511,-40.14985810806546
78,537765,-40.202678359060904,-40.466917681851264
79,2039914,-39.56179003148264,-39.82602935427303
80,3061332,-39.42912680799709,-39.69336613078744
81,3232579,-39.56306028453258,-39.82729960732293
82,376596,-40.371915010402105,-40.63615433319246
83,1047771,-39.156444848209425,-39.42068417099977
84,581018,-39.042688436131506,-39.3069277589219
85,1642687,-39.27516278582018,-39.53940210861057
86,2887235,-39.810582812385185,-40.074822135175594
87,1002647,-39.300314086504784,-39.56455340929517
88,2853146,-39.607896052763536,-39.872135375553924
89,982616,-40.49195160017665,-40.756190922966994
90,2162611,-39.64516547707693,-39.90940479986727
91,3418683,-38.72991966930081,-38.9941589920912
92,1731420,-39.63694203138279,-39.90118135417319
93,1290617,-40.06608363154728,-40.330322954337625
94,2787977,-39.984733391706,-40.248972714496354
95,1737097,-39.92533075553374,-40.18957007832409
96,1531055,-39.244917035170154,-39.50915635796051
97,2530064,-40.45843332665374,-40.722672649444085
98,2982525,-39.43547512439704,-39.69971444718745
99,666583,-39.55039448744977,-39.81463381024015
100,1540776,-79.42621891415504,-79.69045823694539
101,1454008,-39.29924996153358,-39.56348928432397
102,2487531,-40.128741453580034,-40.392980776370386
103,2159600,-39.77373305735698,-40.03797238014733
104,3216754,-39.48194417693527,-39.74618349972562
105,1338526,-39.567933224314366,-39.83217254710472
106,3344540,-40.30811436277799,-40.572353685568345
107,1137460,-40.25253399575297,-40.516773318543336
108,3351628,-40.37262491946208,-40.636864242252436
109,2671110,-40.09747262208168,-40.36171194487208
110,3198430,-39.353973360589826,-39.618212683380186
111,483450,-39.77815163145532,-40.04239095424571
112,2056692,-79.45122126766886,-79.71546059045922
113,3281762,-39.47252752187035,-39.736766844660686
114,2039029,-39.31525102001831,-39.579490342808654
115,733114,-39.843718613013095,-40.107957935803455
116,1697122,-41.439625926417634,-41.70386524920798
117,2478472,-38.57779163470741,-38.84203095749776
118,2668329,-40.30246414424067,-40.56670346703103
119,3103503,-79.22338278636501,-79.48762210915537
120,3481025,-39.013246744115904,-39.27748606690625
121,2672231,-40.05164695009999,-40.31588627289038
122,3051188,-39.64612320948088,-39.91036253227128
123,2120323,-79.67599383941871,-79.9402331622091
124,2212868,-39.53708678740419,-39.80132611019458
125,2601111,-39.874455979126495,-40.13869530191689
126,2522462,-39.903534411537024,-40.16777373432742
127,2623796,-79.26089073653841,-79.52513005932879
128,870194,-39.02209556892391,-39.28633489171426
129,2833134,-39.46307104095722,-39.72731036374757
130,877509,-79.16038932960362,-79.42462865239398
131,3696961,-40.21458971787069,-40.478829040661076
132,2748671,-79.91860627917947,-80.18284560196986
133,820646,-40.86468431153847,-41.128923634328864
134,3203348,-39.78484044139957,-40.049079764189955
135,205425,-39.345138330906735,-39.609377653697116
136,2476561,-39.416012948168614,-39.68025227095897
137,2889168,-40.09868126373343,-40.36292058652377
138,2474517,-39.42534342636512,-39.689582749155505
139,2711356,-39.0815977174049,-39.345837040195256
140,2633027,-39.52205220854009,-39.78629153133044
141,3245011,-40.6740244595208,-40.93826378231115
142,599991,-40.869620559968716,-41.13385988275912
143,3272044,-39.37631128981624,-39.640550612606596
