sample_id,z,y
1128563,1,149.09705793362986
964265,1,52.086551940963524
268893,1,76.25501294943541
1869658,0,115.4068402787848
3195741,0,187.6276910715753
1153811,0,119.151496896237
1559737,0,160.0890427242335
2547889,0,66.66230482919696
3876125,0,107.53804968269056
1148081,0,179.45836320502474
515943,0,100.90531339229841
1563702,0,89.33047931641522
2202423,0,77.48609104528441
2996696,1,68.67856376268274
2727328,0,79.55583981254382
2051756,0,79.54677541647852
3023597,0,102.64750194224949
1262770,0,145.13898738174387
1753447,0,192.44491187758885
888113,0,107.01730291050511
2177299,0,86.77500189309745
3002205,0,61.52642210492699
1262042,1,115.8030066414286
3519531,0,161.19231739838946
3870538,0,110.84614054663336
1676758,0,93.54815067970857
3941686,0,131.4767571748877
1139508,0,157.9076026879212
3325503,1,134.22140999785594
442023,0,135.34645067631772
1150807,0,157.4305425888502
2260427,0,73.9734489021386
1635741,0,74.20072229903569
536998,0,353.9560944880651
1473451,1,94.70261543401662
1130582,0,139.53003391292003
3892594,0,80.6875322310092
325761,1,103.72305617867416
2236363,1,80.19502998038254
3848423,0,177.86620061185093
2948052,0,181.60645468655056
2837562,0,94.3981347200197
3885549,0,363.7798224902017
3003310,0,119.47196061535766
2023441,0,320.1682364738248
3940264,1,133.40311161153423
3772190,0,341.7052687662213
3431313,0,47.106631482160694
2266967,0,104.12132964709589
1998070,0,59.353060942597146
1048333,0,156.47631744538933
895656,0,56.48913353049198
1420658,0,65.94331294796243
1106586,0,418.416074647015
1311356,0,55.709216455989115
2029390,1,72.61940269298488
2045309,0,71.84266244916886
2886170,1,256.7878814466795
2484372,0,71.851333490144
572486,0,74.85671844991127
2027026,0,46.12654214531576
1629364,0,67.3820685193309
1829300,0,120.33939692991845
2503723,1,353.24183464862244
2869054,1,331.643038221221
1559335,0,127.5187611797711
2939732,0,92.48707208813907
3843211,1,107.55503739770383
3032655,1,80.4511845551646
3522231,0,128.04807412476043
2845496,0,356.22437397835677
1507006,0,89.94351829491725
3526278,1,125.93076458629142
3847740,0,104.52550536352132
2567700,0,90.43875707051762
248642,0,86.19349935408479
1712229,0,328.53890805335044
1319325,0,117.55204315469886
3365885,1,118.64752485724244
1055727,0,215.09041461052811
3710679,0,137.273251751826
2605886,0,317.5558290661429
585959,0,86.31009764486797
3030549,0,153.82344717772173
2601767,0,115.5546323770018
2997819,1,340.06774408516014
1952997,0,90.73375023421775
2022375,0,169.43270069636452
808486,0,124.88399077866727
995127,1,96.48512188184735
1563464,0,62.41464811914104
305812,0,81.63756570622543
2280255,0,92.26801457510759
2661506,0,64.56562480756772
3182158,1,31.28400960723539
1305179,0,157.11083967542004
1989739,0,164.38300024367192
3251864,0,83.73497693120322
2408037,0,74.89532541512256
3026889,0,91.51541693170523
1252111,0,87.6166792391945
472225,0,80.69892429362818
2698683,0,102.81142913624795
2400593,0,90.36536626047143
3352872,1,159.15212848784677
2632620,0,80.66823368022065
3383133,0,86.95495178371868
496929,0,78.42869778508589
501760,0,95.28068314536246
861168,0,107.54505013862406
2505374,0,121.81049114339692
1430340,0,108.86829919937402
2221603,1,108.39283365136252
1618167,0,52.23102958479796
1316395,0,111.6164368825971
707940,0,54.77576308787384
3053705,1,45.48613943813962
3853920,1,153.46023396854258
3258035,0,90.59917208396325
1408756,0,360.3080013553902
634293,0,141.49249813983707
583403,0,106.33768274885121
449585,1,99.80026647774712
260792,0,71.07669667803208
889264,0,71.23875172401495
3424485,0,90.49806944779317
3746156,0,162.94431020182708
2287064,0,104.6893842997218
948562,0,132.53194423899996
1789957,0,125.32844369739051
253725,0,87.66075396200235
2911821,0,60.692419938356096
1706529,0,123.80492765339278
2285641,0,79.26212455528213
3873150,0,89.15621921612379
1776949,0,328.8979116564147
1991733,1,134.31535058718396
1258706,1,93.26896514560433
1596829,0,90.55941102496465
2750492,0,106.48765550819151
2687905,1,119.71333033790151
708362,1,83.27107093746763
949240,0,44.18685857678543
3080314,0,110.18787517918965
2187232,0,123.51098259518231
1917324,1,180.05380727667614
889343,1,119.07488826955833
234220,0,86.69572806401756
1152707,0,162.33239541890939
1547087,0,77.78699269552916
208144,0,91.63925515974695
1134161,1,122.92305757932613
916085,0,95.85927028301079
1849721,1,119.69508812443203
729642,0,101.3478138882252
2934660,0,263.94609025704716
435760,0,24.11454151730354
1411680,0,94.47696610925647
2183581,1,74.76378701853618
2515470,0,62.01888767492419
1386032,0,120.327059191917
2273901,0,76.49787630389454
3101900,0,130.2616498686755
1082756,0,149.15177140644005
1907556,0,154.1444050970112
2123828,0,177.43283149691666
2714621,0,124.98112081177563
1897720,0,148.74271665821323
669553,0,174.33948996923584
3319142,1,200.8024223952734
1055429,0,104.00173292225776
1435231,0,116.79251159795041
371196,1,143.78545731467062
1019052,0,115.94683158333471
3189786,0,362.62730108496555
1726916,0,51.18328900462841
1235440,0,64.97601876725241
719366,0,158.34776288108563
520405,1,357.34138882809344
1284337,0,69.11258107128126
2798301,0,29.025883378047784
1273966,1,97.46472039529529
1779011,0,328.80331044739023
1028413,0,344.6024256453521
3432120,0,166.1062773985121
3072391,1,112.5233951277875
1606064,1,99.77781195356094
3046131,0,128.77026792887662
2172932,0,351.2084151307055
3800524,0,348.91935654923793
1896219,1,176.66637537583648
3834978,0,322.6406614219511
2833933,0,50.88055617848995
1085602,0,208.892645139933
1317700,0,70.4351955497044
301818,1,134.97185546407346
2118307,0,339.62021783842937
3952084,0,102.14371373819726
3288502,1,336.13239056148825
2021878,0,80.8710293195189
3132618,0,102.23998341330653
3741454,0,82.0892966877945
2505557,0,336.35576077733907
284751,0,70.33919741041832
3137247,0,87.25678185848643
1412124,0,57.28653442633523
839207,0,324.5645706406455
1439237,0,62.7011200465861
2586079,0,72.59911702559617
3933784,0,132.86563520007758
3381059,0,324.1469330082864
3480672,0,336.527188554897
1370121,0,324.8957988542835
1941116,1,92.27772061914061
2246123,0,106.99369978068661
