sample_id,z,y
2038297,1,57.85822962857393
3430170,1,50.53888301403865
1675297,0,184.5446558386519
576924,1,45.42829833011352
579600,0,86.25750733541422
3182226,1,41.795033195094085
1754459,1,48.46523573918409
3707859,1,48.78206584368633
2670590,1,55.53025174494374
2429945,0,72.4585386556015
824390,0,96.2235030903437
2876414,1,51.57513960426259
1259778,0,100.64920051795553
1937103,0,118.17316103697082
3092441,1,52.8127291538802
946110,0,122.9212682501296
3370710,1,51.94501543973529
1362484,0,78.26675702977973
1955497,0,77.9087240588551
196121,1,58.51766514498581
3658679,0,95.50397932262221
2110977,1,62.59092613630443
2223699,1,40.290603305793645
3012347,1,47.66706774296385
879460,0,146.06223746517685
3733287,0,90.50389672292448
1423699,1,50.884214325977574
2725113,1,66.44787488322007
2861699,1,32.27724777872892
2182294,1,56.380206899442186
1134812,0,73.99703215394335
3037133,0,77.84620151725734
736065,1,59.789745663335744
3454456,0,111.01670861163336
2144213,0,145.0005315520094
3795430,0,101.88498043017346
2259558,1,39.056114538605236
3793187,0,92.48034505901892
807039,1,59.2866725262902
3001246,0,65.86493792621354
1479872,1,73.69008350329949
1685407,0,101.4336978922622
754494,1,47.22353732401928
1080111,0,104.43038605814816
2518308,0,145.16526773595663
2513955,0,97.18857717255983
3063104,1,38.38187275861172
3712374,0,92.16495791161776
525993,0,103.65951654170787
2201304,0,69.80575120016978
852652,1,54.58840153458413
1952304,0,97.53088330392697
1423003,1,38.83931839925326
1645929,1,54.49337329067045
2110020,1,42.33322874666701
2192856,1,52.076551928564726
2168880,1,56.31930705248486
375250,1,62.60312333554888
2876648,1,41.73616075586912
1649638,1,47.575496076278526
1157077,1,53.81077432687366
1285293,0,111.76793504634678
2927693,1,47.28454007857149
3432018,1,
533965,0,65.25700363719278
3760656,0,111.07297285835676
624162,0,86.77133613206537
1945805,1,51.83517519441061
658313,0,95.97018773309588
218254,0,81.3084699215108
228089,1,54.18174454445084
1095566,1,54.69632355036483
3953972,1,50.999999279918484
1332100,1,36.72196301684215
3089812,0,118.13144409934381
750094,1,43.742290975404394
234262,0,134.09575145873254
3490404,1,66.0980171180082
228599,1,44.59551200139103
488340,1,59.390422395050216
1849217,1,62.80823369868482
2215692,1,62.88041260067625
1661439,1,66.0971051867326
1904728,1,31.368576498709857
3520573,1,48.041745991319665
987980,1,55.93284831170037
1337917,1,67.33252117469559
1671145,0,126.94359646136283
1680496,0,87.27085212603188
1550983,1,54.65483394188198
2695884,1,38.65976385461967
2984489,1,39.19488801533773
2818983,1,50.95438664177266
1109133,0,117.0763464832516
2280397,0,92.16524585988921
1708562,1,58.004972779204884
2055883,1,46.17865912097406
1524369,1,56.70334964227432
3262651,1,51.97171126306505
3397804,1,32.47840213554693
319431,1,54.97141475130658
2987673,0,127.78688355349657
3881708,1,66.78231679242083
1565074,1,55.403766877285676
945851,1,67.93690624470631
3145504,1,74.86957408167972
1606896,1,65.7262848499718
688325,1,62.6003852351122
3669057,1,54.837787520926526
1742906,1,38.73301175263397
276144,0,106.45929184994625
2506690,0,74.58462306591402
2224685,1,34.69074359424492
1138452,0,118.42299795868531
2813681,1,54.91396397239104
702332,1,70.72455727464177
1045963,1,41.674121136924484
2456068,1,55.02850556113998
1321063,0,82.52488238716855
3108158,0,93.69819608716087
2259322,0,77.98586853518175
1988547,0,100.38690680739599
2027481,0,76.9317063499278
2253259,1,36.38084204956838
2791785,0,65.50837222673441
2117965,0,85.41237676533078
266496,1,44.45419268960576
589379,1,
2255910,1,70.77229503202395
